smiles,source_dataset
CC(C)CC(NC(=O)C(C)NC(=O)CNC(=O)C(NC=O)C(C)C)C(=O)NC(C)C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NC(CC(C)C)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NC(CC(C)C)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NC(CC(C)C)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NCCO)C(C)C)C(C)C)C(C)C,unique_smiles_B3DB_no_shared
C=CCN1CCC23c4c5ccc(O)c4OC2C(=O)CCC3(O)C1C5,unique_smiles_B3DB_no_shared
CNC(C)Cc1ccccc1,unique_smiles_B3DB_no_shared
Cn1nc(C(=O)Nc2ccc3[nH]nc(-c4ccoc4)c3c2)cc1C#N,unique_smiles_CHEMBL_no_shared
COCC(C)N1CCN(c2cc(-c3n[nH]c4ccc(OC5(C)CC5)cc34)ncn2)CC1,unique_smiles_CHEMBL_no_shared
CNC(CC(C)C)C(=O)NC1C(=O)NC(CC(N)=O)C(=O)NC2C(=O)NC3C(=O)NC(C(=O)NC(C(=O)O)c4cc(O)cc(O)c4-c4cc3ccc4O)C(O)c3ccc(c(Cl)c3)Oc3cc2cc(c3OC2OC(CO)C(O)C(O)C2OC2CC(C)(N)C(O)C(C)O2)Oc2ccc(cc2Cl)C1O,unique_smiles_B3DB_no_shared
COC(=O)CC(c1cc(Cl)c2c(c1)OCO2)c1c(O)c(C(=O)OC)c[nH]c1=O,unique_smiles_B3DB_no_shared
CC(C)Oc1ccc2[nH]nc(-c3cc(N4CCCN(S(C)(=O)=O)CC4)ncn3)c2c1,unique_smiles_CHEMBL_no_shared
NC(=O)c1ccc(F)c2c1CC(N(C1CCC1)C1CCC1)CO2,unique_smiles_B3DB_no_shared
CCn1c(-c2nonc2N)nc2c(C#CC(C)(C)O)nc(CN3CCCC3)cc21,unique_smiles_CHEMBL_no_shared
CNc1nc(Nc2ccc(S(C)(=O)=O)cc2OC(C)C)ncc1C(F)(F)F,unique_smiles_CHEMBL_no_shared
O=C1NCN(c2ccccc2)C12CCN(CC1COc3ccccc3O1)CC2,unique_smiles_B3DB_no_shared
CC1(Oc2cc3c(-c4cc(N5CCN(C6CCS(=O)(=O)C6)CC5)ncn4)n[nH]c3cc2F)CC1,unique_smiles_CHEMBL_no_shared
Cc1nc(N2CC3(C(C)(C)O)CC2C3)cc(-n2ncc3c(F)cc(C4(C#N)CC45CC5)cc32)n1,unique_smiles_CHEMBL_no_shared
Cc1noc2ccnc(NC3CCCCC3)c12,unique_smiles_CHEMBL_no_shared
C=CC1=C(C(=O)O)N2C(=O)C(NC(=O)C(=NO)c3csc(N)n3)C2SC1,unique_smiles_B3DB_no_shared
CNc1cc(Nc2cc(C34CC3COC4=O)nn2C2CC2)ccc1C(F)(F)F,unique_smiles_CHEMBL_no_shared
Cc1ccc(C#N)c(F)c1C(=O)Nc1ccc2[nH]nc(-c3ccoc3)c2c1,unique_smiles_CHEMBL_no_shared
CC1(C)OC2CC3C4CC(F)C5=CC(=O)C=CC5(C)C4(F)C(O)CC3(C)C2(C(=O)COC(=O)C2CC2)O1,unique_smiles_B3DB_no_shared
COc1ccc(-c2noc(CN(C)C(=O)C(C)SCc3ccccc3)n2)c(OC)c1,unique_smiles_B3DB_no_shared
CNc1nc(Nc2ccc(C(=O)NC3CCC(F)(F)CC3)cc2OC)ncc1C(F)(F)F,unique_smiles_CHEMBL_no_shared
CNc1nc(Nc2cn(C(C)C)nc2C)ncc1C(F)(F)F,unique_smiles_CHEMBL_no_shared
Cc1c2c(nn1C1CCOCC1)OCCCNc1nc(ncc1Cl)N2,unique_smiles_CHEMBL_no_shared
Cc1c(Nc2ncc3ccc(C4(C#N)CC4)cc3n2)cnn1C1CCOCC1,unique_smiles_CHEMBL_no_shared
CC(C)NCC(O)COc1cccc2[nH]ccc12,unique_smiles_B3DB_no_shared
Cn1ncc(C2CC2C(=O)Nc2cc3cc(C4CCN(C5(C)COCC5O)CC4)c(Cl)cc3cn2)n1,unique_smiles_CHEMBL_no_shared
O=c1[nH]c2ccccc2n1CCCN1CCC(Nn2c(=O)[nH]c3cc(Cl)ccc32)CC1,unique_smiles_B3DB_no_shared
CC(C)Oc1ccc2[nH]nc(-c3cc(N4CCC5(CCCO5)CC4)ncn3)c2c1,unique_smiles_CHEMBL_no_shared
CNc1nc(Nc2cn(C3CC4C(C3)C4(F)F)nc2Cl)ncc1C(F)(F)F,unique_smiles_CHEMBL_no_shared
Cc1nn(C(C)(C)C#N)cc1Nc1ncc(Br)c(NC2CC2)n1,unique_smiles_CHEMBL_no_shared
CC(C(=O)O)c1ccc(C(=O)c2ccccc2)s1,unique_smiles_B3DB_no_shared
O=C(Nc1c(Cl)cncc1Cl)c1ccc(OC(F)F)c(OCC2CC2)c1,unique_smiles_B3DB_no_shared
FC1(F)CCN(c2cc(-c3n[nH]c4ccc(-c5ccoc5)cc34)ncn2)CC1,unique_smiles_CHEMBL_no_shared
C#CCN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,unique_smiles_B3DB_no_shared
CC(C=CC1=C(C)CCCC1(C)C)=CC=CC(C)=CCO,unique_smiles_B3DB_no_shared
CCC(C)Nc1nccc2[nH]nc(C)c12,unique_smiles_CHEMBL_no_shared
CN(C)Cc1ccc(CSCCNC2N=CC=C2[N+](=O)[O-])o1,unique_smiles_B3DB_no_shared
COc1ccc2c3c1OC1C(O)C=CC4C(C2)N(C)CCC341,unique_smiles_B3DB_no_shared
CCCCNC(=S)Nc1ccccc1,unique_smiles_B3DB_no_shared
CCNc1nc(Nc2cc(C3(C)CCOC3=O)nn2C2CC2)ncc1C(F)(F)F,unique_smiles_CHEMBL_no_shared
CN(c1nc2ccccc2s1)C1CCN(CC(O)COc2ccc(F)c(F)c2)CC1,unique_smiles_B3DB_no_shared
CN1C(=O)c2ccccc2N(C)c2nc(Nc3ccc(NS(C)(=O)=O)cc3)ncc21,unique_smiles_CHEMBL_no_shared
Cc1c(Nc2nc(C3CC3)c3nc[nH]c3n2)cnn1CC1CC1,unique_smiles_CHEMBL_no_shared
N#CC1CCC(COc2nc(Nc3ccc(N4CCOCC4)cc3)ncc2F)CC1,unique_smiles_CHEMBL_no_shared
COc1ccc2cc1Nc1ncc(C(F)(F)F)c(n1)NCCN(C)C2=O,unique_smiles_CHEMBL_no_shared
CS(=O)(=O)N1CCCC(NC(=O)C(CCC2CCCCC2)NC(=O)c2ccc(CNC(=O)c3cnc4ccccn34)cc2)C1,unique_smiles_CHEMBL_no_shared
N#CC(c1cccc(C(F)(F)F)c1)c1ccc2nnc(-c3ccccc3)n2n1,unique_smiles_CHEMBL_no_shared
O=C(O)C1CCN1C12CC3CC(CC(C3)C1)C2,unique_smiles_B3DB_no_shared
O=C(O)CCC1(CCC(=O)NCc2cc3cc(F)ccc3[nH]2)CCC(=O)N1,unique_smiles_B3DB_no_shared
O=c1[nH]cnc2c1ncn2C1CCC(CO)O1,unique_smiles_B3DB_no_shared
Cc1nn(C(CF)CF)cc1Nc1nc(C2CC2)c2cc[nH]c2n1,unique_smiles_CHEMBL_no_shared
CN1c2ccccc2C(NCCCCCCC(=O)O)c2ccc(Cl)cc2S1(=O)=O,unique_smiles_B3DB_no_shared
Cc1nn(C)cc1Nc1nc(C2CC2)c2nc[nH]c2n1,unique_smiles_CHEMBL_no_shared
C#CC1(O)CCC2C3CCC4=CC(=O)CCC4C3CCC21C,unique_smiles_B3DB_no_shared
Oc1ccc2c(c1)C13CCN(CC4CC4)C(C2)C1CCOC3,unique_smiles_B3DB_no_shared
CC(C)c1nc(N(C)S(C)(=O)=O)nc(-c2ccc(F)cc2)c1C=CC(O)CC(O)CC(=O)O,unique_smiles_B3DB_no_shared
COC(C)=O,unique_smiles_B3DB_no_shared
COc1nc(Nc2cnn(C3CCC3)c2C#N)ncc1Br,unique_smiles_CHEMBL_no_shared
Cn1cc(-c2nc(C(=O)Nc3cnn(C4CCC4)c3)cs2)cn1,unique_smiles_CHEMBL_no_shared
COC(=O)C1=C(C)NC(C)=C(C(=O)OCCN(C)Cc2ccccc2)C1c1cccc([N+](=O)[O-])c1,unique_smiles_B3DB_no_shared
O=c1[nH]c2ncc(-c3ccc(-c4nc[nH]n4)cc3)nc2n1CCC1CCOCC1,unique_smiles_CHEMBL_no_shared
CNC1C(O)C(OC2C(N)CC(N)C(OC3OC(CN)=CCC3N)C2O)OCC1(C)O,unique_smiles_B3DB_no_shared
COC1(NC(=O)CSC(F)(F)F)C(=O)N2C(C(=O)O)=C(CSc3nnnn3CCO)COC21,unique_smiles_B3DB_no_shared
CCC(=O)N(c1ccc(Cl)c(Cl)c1)C1CCCC1N(C)C,unique_smiles_B3DB_no_shared
CC(C)Nc1c(C(N)=O)nnc2ccc(-c3cncs3)cc12,unique_smiles_CHEMBL_no_shared
Cc1nn(C(C)(C)C#N)cc1Nc1ncc(Cl)c(OCC2CCN(C(=O)C(F)F)CC2)n1,unique_smiles_CHEMBL_no_shared
CCNc1nc(Nc2cn(C3CCc4nc[nH]c43)nc2C)ncc1C(F)(F)F,unique_smiles_CHEMBL_no_shared
Cc1c(O)cccc1C(=O)NC(CSc1ccccc1)C(O)CN1CC2CCCCC2CC1C(=O)NC(C)(C)C,unique_smiles_B3DB_no_shared
Cc1n[nH]c2ncc(-c3cccc(CC#N)c3)cc12,unique_smiles_CHEMBL_no_shared
CCc1nn(CCCN2CCN(c3cccc(Cl)c3)CC2)c(=O)n1CC,unique_smiles_B3DB_no_shared
COc1ccc2c(c1)N(CC(C)CN1CCC(O)CC1)c1ccccc1S2,unique_smiles_B3DB_no_shared
CNc1nc(Nc2cnn(C3CCn4cncc43)c2C)ncc1C(F)(F)F,unique_smiles_CHEMBL_no_shared
Cc1nn(C(C)(C)c2ncn(C)n2)cc1Nc1ncc(Cl)c(C2CC2)n1,unique_smiles_CHEMBL_no_shared
CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)(O)CC(C)C2NC(COCCOC)OC(C2C)C1(C)O,unique_smiles_B3DB_no_shared
CCC(c1ccccc1)c1c(O)c2ccccc2oc1=O,unique_smiles_B3DB_no_shared
O=[N+]([O-])OCC(O[N+](=O)[O-])C(CO[N+](=O)[O-])O[N+](=O)[O-],unique_smiles_B3DB_no_shared
CC12CCC3=C4CCC(=O)C=C4CCC3C1CCC2(O)CC#N,unique_smiles_B3DB_no_shared
CNc1nc(Nc2cn(C3CCc4c(C)noc43)nc2C)ncc1C(F)(F)F,unique_smiles_CHEMBL_no_shared
CN1C2CCC1CC(OC(=O)C(C)(CO)c1ccccc1)C2,unique_smiles_B3DB_no_shared
CNc1nc(Nc2cnn3c2COCC3)ncc1C(F)(F)F,unique_smiles_CHEMBL_no_shared
CN1CCC(n2c(C3CC(F)C3)nc3cnc4ccc(C#N)cc4c32)C1,unique_smiles_CHEMBL_no_shared
[C-]#[N+]C1CCCN(c2ncnc3[nH]cc(-c4cccc(C#N)c4)c23)C1,unique_smiles_CHEMBL_no_shared
Cc1cc(C#N)cnc1C(=O)Nc1ccc2[nH]nc(-c3ccno3)c2c1,unique_smiles_CHEMBL_no_shared
CCCC(=O)OC1(C(=O)CO)CCC2C3CCC4=CC(=O)CCC4(C)C3C(O)CC21C,unique_smiles_B3DB_no_shared
CN1CCC23c4c5ccc(O)c4OC2C(=O)CCC3C1C5,unique_smiles_B3DB_no_shared
CC1(Oc2ccc3[nH]nc(-c4cc(N5CCN(C(=O)CO)CC5)ncn4)c3c2)CC1,unique_smiles_CHEMBL_no_shared
CC(C)(C)c1cc(NC(=O)Nc2cccc3ccccc23)n(-c2cccc(C(=O)NCCOCCO)c2)n1,unique_smiles_CHEMBL_no_shared
CC1(C)SC2C(NC(=O)CSc3ccccc3)C(=O)N2C1C(=O)O,unique_smiles_B3DB_no_shared
CC1CC(=O)NN=C1c1ccc(NN=C(C#N)C#N)cc1,unique_smiles_B3DB_no_shared
CON=C(C(=O)NC1C(=O)N2C(C(=O)O)=C(COC(N)=O)CSC12)c1ccco1,unique_smiles_B3DB_no_shared
Cc1nn(C2CC3C(C2)C3c2ncnn2C)cc1Nc1ncc(C(F)(F)F)c(C2CC2)n1,unique_smiles_CHEMBL_no_shared
CC(C)Cn1cc(-c2n[nH]c3ccnc(OC4CCOCC4)c23)cn1,unique_smiles_CHEMBL_no_shared
COc1ccc(C(C)(C)C)cc1CNC1C2CCN(CC2)C1C(c1ccccc1)c1ccccc1,unique_smiles_B3DB_no_shared
CC(=O)NCCCN1CCN(c2cc(Cl)ccc2Cl)CC1,unique_smiles_B3DB_no_shared
CC(O)(CNC(=O)C(=O)Nc1cccc(C(F)(F)F)c1)c1cc2ccccc2o1,unique_smiles_B3DB_no_shared
FC(F)(F)CN1CCC(COc2nc(Nc3ccc(N4CCOCC4)cc3)ncc2Cl)CC1,unique_smiles_CHEMBL_no_shared
CNC1CCC(COc2nc(Nc3cn(C(C)(C)C#N)nc3C)ncc2C2CC2)CC1,unique_smiles_CHEMBL_no_shared
CC(C)(Oc1ccccc1)C(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)O,unique_smiles_B3DB_no_shared
CCC(Br)(CC)C(=O)NC(=O)NC(C)=O,unique_smiles_B3DB_no_shared
CN(C)C1C(=O)C(C(N)=O)=C(O)C2(O)C(=O)C3=C(O)c4c(O)ccc([N+](=O)[O-])c4CC3CC12,unique_smiles_B3DB_no_shared
C=CCN1CCC23CCCCC2C1Cc1ccc(O)cc13,unique_smiles_B3DB_no_shared
COc1n[nH]c2ccc(NC(=O)c3nc(Br)c(C#N)c(C)c3C)cc12,unique_smiles_CHEMBL_no_shared
CC(=O)NC1C(O)OC(COS(=O)(=O)O)C(OC2OC(COS(=O)(=O)O)C(O)C(O)C2O)C1O,unique_smiles_B3DB_no_shared
Oc1ccc2c(c1)C13CCN(CC4CC4)C(C2)C1CCOC3,unique_smiles_B3DB_no_shared
COC1C(O)CC(=O)OC(C)CC=CC=CC(O)C(C)CC(CC=O)C1OC1OC(C)C(OC2CC(C)(O)C(O)C(C)O2)C(N(C)C)C1O,unique_smiles_B3DB_no_shared
COC(=O)C(c1ccccc1)C1CCCCN1,unique_smiles_B3DB_no_shared
O=C(CCC1CCN(Cc2ccccc2)CC1)c1ccc2c(c1)NCCCC2,unique_smiles_B3DB_no_shared
c1cc(-c2n[nH]c3ccnc(OC4CCOCC4)c23)nc(N2CCOCC2)n1,unique_smiles_CHEMBL_no_shared
CNc1nc(Nc2cnn(C3CC(c4nncs4)C3)c2C)ncc1C(F)(F)F,unique_smiles_CHEMBL_no_shared
Cc1nn(C2CCNC2=O)cc1Nc1ncc(C(F)(F)F)c(C2CC2)n1,unique_smiles_CHEMBL_no_shared
CCC1(c2ccccc2)OCC(C2CCCCN2)O1,unique_smiles_B3DB_no_shared
O=C1C(c2[nH]c3ccc(S(=O)(=O)O)cc3c2O)=Nc2ccc(S(=O)(=O)O)cc21,unique_smiles_B3DB_no_shared
Cc1nn(C(C)(C)C#N)cc1Nc1ncc(Cl)c(OCC2CCC(NC(=O)C(F)F)CC2)n1,unique_smiles_CHEMBL_no_shared
NS(=O)(=O)c1cccc(-c2ccc(-c3c[nH]nc3-c3ccncc3)cc2)c1,unique_smiles_CHEMBL_no_shared
CC(=O)OCC(=O)C12OC(C)(C)OC1CC1C3CC(F)C4=CC(=O)C=CC4(C)C3C(O)CC12C,unique_smiles_B3DB_no_shared
CCOC(=O)OC(C)OC(=O)C1N2C(=O)C(N=CN3CCCCCC3)C2SC1(C)C,unique_smiles_B3DB_no_shared
CCC(=O)OC1(C(=O)SC)C(C)CC2C3CC(F)C4=CC(=O)C=CC4(C)C3(F)C(O)CC21C,unique_smiles_B3DB_no_shared
CN(C)CCc1ccccn1,unique_smiles_B3DB_no_shared
Cc1nn(C(C)(C)C#N)cc1Nc1ncc(C(F)(F)F)c(C2CCC2)n1,unique_smiles_CHEMBL_no_shared
NC(Cc1ccc(N(CCCl)CCCl)cc1)C(=O)O,unique_smiles_B3DB_no_shared
O=c1cccc2n1CC1CNCC2C1,unique_smiles_B3DB_no_shared
O=C(CCCN1CCC(n2c(=S)[nH]c3ccccc32)CC1)c1ccc(F)cc1,unique_smiles_B3DB_no_shared
CCNC1CC(N)C(OC2OC(CN)=CCC2N)C(O)C1OC1OCC(C)(O)C(NC)C1O,unique_smiles_B3DB_no_shared
CC1(C)OC2CC3C4CC(F)C5=CC(=O)C=CC5(C)C4C(O)CC3(C)C2(C(=O)CO)O1,unique_smiles_B3DB_no_shared
CCn1ccc(=O)c(O)c1C,unique_smiles_B3DB_no_shared
CC(=O)OC1CC2(C)C(CC(O)C3C4(C)CCC(O)C(C)C4CCC32C)C1=C(CCC=C(C)C)C(=O)O,unique_smiles_B3DB_no_shared
CCCC1OC2CC3C4CCC5=CC(=O)C=CC5(C)C4C(O)CC3(C)C2(C(=O)CO)O1,unique_smiles_B3DB_no_shared
CCCCCN=C(N)NN=Cc1c[nH]c2ccc(OC)cc12,unique_smiles_B3DB_no_shared
CC1C=CC=CC=CC=CC=CC=CC=CC(OC2OC(C)C(O)C(N)C2O)CC2OC(O)(CC(O)CC(O)C(O)CCC(O)CC(O)CC(=O)OC(C)C(C)C1O)CC(O)C2C(=O)O,unique_smiles_B3DB_no_shared
N#Cc1cccc(-c2c[nH]c3ncnc(N4CCCC4)c23)c1,unique_smiles_CHEMBL_no_shared
Cc1nn(C2CC(C#N)C2)cc1Nc1ncc(Cl)c(OCC2CCNCC2F)n1,unique_smiles_CHEMBL_no_shared
CC(=O)OC(c1ccccc1)C1CCCCN1,unique_smiles_B3DB_no_shared
CC1CC2C3CC(F)C4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)SCF,unique_smiles_B3DB_no_shared
CC(=O)OCC(=O)C12OC(C)(C)OC1CC1C3CC(F)C4=CC(=O)C=CC4(C)C3C(O)CC12C,unique_smiles_B3DB_no_shared
COc1ccc2c(c1)C(O)(CCCN(C)C)c1ccccc1S2,unique_smiles_B3DB_no_shared
CC1(Oc2ccc3[nH]nc(-c4cc(N5CCCCC5)ncn4)c3c2)CC1,unique_smiles_CHEMBL_no_shared
CCc1cccc(-c2ccnc3[nH]cc(C#N)c23)c1,unique_smiles_CHEMBL_no_shared
CCCC1OC2CC3C4CC(F)C5=CC(=O)C=CC5(C)C4(F)C(O)CC3(C)C2(C(=O)OC(C)OC(=O)OCC)O1,unique_smiles_B3DB_no_shared
COc1nc(Nc2ccc(C(=O)N3CCOCC3)cc2OC2CCC2)ncc1Br,unique_smiles_CHEMBL_no_shared
N#Cc1ccc(Nc2ccc3[nH]nc(-c4ccncc4)c3c2)cc1,unique_smiles_CHEMBL_no_shared
O=C(Nc1cccc(C(F)(F)F)n1)Nc1ccnc2cc(OC(F)F)ccc12,unique_smiles_CHEMBL_no_shared
CC(=O)OC1CC2C(COC(=O)CC(C)C)=COC(OC(=O)CC(C)C)C2C12CO2,unique_smiles_B3DB_no_shared
CNc1nc(Nc2cn(CC3(Cn4cncn4)CC3)nc2C)ncc1C(F)(F)F,unique_smiles_CHEMBL_no_shared
Cc1nc(-n2ncc3ccc(C4(C#N)CC45CC5)cc32)cs1,unique_smiles_CHEMBL_no_shared
Cc1cc(C#N)cnc1C(=O)Nc1ccc2[nH]nc(-c3ccc(=O)n(C)c3)c2c1,unique_smiles_CHEMBL_no_shared
CN1CCN(c2ccc(Nc3ncc(Cl)c(Nc4ccc5[nH]ncc5c4)n3)cc2)CC1,unique_smiles_CHEMBL_no_shared
CC(C)Oc1cc2c(-c3cc(N4CCN(C5CCS(=O)(=O)C5)CC4)ncn3)n[nH]c2cc1F,unique_smiles_CHEMBL_no_shared
NS(=O)(=O)c1cc2c(cc1Cl)NC(C1CC3C=CC1C3)NS2(=O)=O,unique_smiles_B3DB_no_shared
CC(=O)N1CCN(C(=O)Cc2ccc(Cl)c(Cl)c2)C(CN2CCCC2)C1,unique_smiles_B3DB_no_shared
COc1cc(-c2cnc3[nH]cc(-c4cnc(N)nc4)c3c2)cc(OC)c1OC,unique_smiles_CHEMBL_no_shared
CN1C2CCC1CC(OC(c1ccccc1)c1ccccc1)C2,unique_smiles_B3DB_no_shared
Cc1nn(C(C)(C)C#N)cc1Nc1ncc(Cl)c(OCC2(F)CCN(C)CC2)n1,unique_smiles_CHEMBL_no_shared
COC(=O)C1C2CC3c4[nH]c5ccc(Cl)cc5c4CCN3CC2CC(OC(=O)c2cc(OC)c(OC)c(OC)c2)C1OC,unique_smiles_B3DB_no_shared
CN(C)CCN1C(=O)CC(c2ccccc2)Sc2ccccc21,unique_smiles_B3DB_no_shared
Cc1nn(C(F)F)cc1Nc1ncc(F)c(OCC2CCC(O)CC2)n1,unique_smiles_CHEMBL_no_shared
COCC(C)Oc1ccc2[nH]nc(-c3cc(N4CCC(F)(F)C4)ncn3)c2c1,unique_smiles_CHEMBL_no_shared
c1cc(-c2n[nH]c3ccnc(OC4CCOCC4)c23)cc(NC2COC2)n1,unique_smiles_CHEMBL_no_shared
COCCN1CCC23c4c5ccc(O)c4OC2C(=O)CCC3(O)C1C5,unique_smiles_B3DB_no_shared
N#Cc1cc(F)cc(-c2c[nH]c3ncnc(N4CCOCC4)c23)c1,unique_smiles_CHEMBL_no_shared
O=C1NCCNC1c1cccs1,unique_smiles_B3DB_no_shared
C=C1C(=O)OC2C1CCC1(C)OC13CC=C(C)C23,unique_smiles_B3DB_no_shared
CCC1(CC)C(=O)NC(=O)NC1=O,unique_smiles_B3DB_no_shared
CCc1ccc2nc(Nc3cc(Cc4ccccc4)nc(NC4CCC(O)CC4)n3)sc2c1,unique_smiles_CHEMBL_no_shared
CCN1C(=O)c2ccccc2N(C)c2nc(Nc3ccc(NS(C)(=O)=O)cc3OC)ncc21,unique_smiles_CHEMBL_no_shared
CN(C)C1C(=O)C(C(N)=O)=C(O)C2(O)C(=O)C3=C(O)c4c(ccc(N)c4O)CC3CC12,unique_smiles_B3DB_no_shared
O=C(Nc1cccc(F)c1)c1cc(Br)ccc1OCc1ccccc1,unique_smiles_CHEMBL_no_shared
COCC(C)Oc1ccc2[nH]nc(-c3cc(N4CCOC(C)(C)C4)ncn3)c2c1,unique_smiles_CHEMBL_no_shared
CC(=O)OCC1=C(C(=O)O)N2C(=O)C(NC(=O)Cc3ccccc3)C2SC1,unique_smiles_B3DB_no_shared
CC1(C)SC2C(NC(=O)C34CC5CC(CC(N)(C5)C3)C4)C(=O)N2C1C(=O)O,unique_smiles_B3DB_no_shared
CCC1CN2CCc3cc(OC)c(OC)cc3C2CC1CC1NCCc2cc(OC)c(OC)cc21,unique_smiles_B3DB_no_shared
CC12CCC(=O)C=C1CCC1C2C(O)CC2(C)C(C(=O)CO)CCC12,unique_smiles_B3DB_no_shared
CC(C)Oc1ccc2[nH]nc(-c3cc(N4CCC(O)CC4)ncn3)c2c1,unique_smiles_CHEMBL_no_shared
CN1C2CCC1CC(OC(=O)C(CO)c1ccccc1)C2,unique_smiles_B3DB_no_shared
O=C(O)C=C1C=CC(=O)O1,unique_smiles_B3DB_no_shared
CC1(Oc2cc3c(-c4cc(N5CCC(CO)C5)ncn4)n[nH]c3cc2F)CC1,unique_smiles_CHEMBL_no_shared
NCC1OC(OC2C(CO)OC(OC3C(O)C(N)CC(N)C3OC3OC(CN)C(O)C(O)C3N)C2O)C(N)C(O)C1O,unique_smiles_B3DB_no_shared
CC(CS)C(=O)N1CCCC1C(=O)O,unique_smiles_B3DB_no_shared
O=C(O)CCCCCCCC(=O)O,unique_smiles_B3DB_no_shared
Cc1cc(C(=O)NCCCN2CCCc3ccccc32)ccc1[N+](=O)[O-],unique_smiles_B3DB_no_shared
Nc1c2c(nc3ccccc13)CCCC2O,unique_smiles_B3DB_no_shared
COc1cc(OC)c(OC)cc1C=C1Oc2c(ccc3c2C(c2cc(OC)c(OC(C)=O)c(OC)c2)CC(=O)O3)C1=O,unique_smiles_B3DB_no_shared
O=C1N(C(O)C(Cl)(Cl)Cl)CNC1(c1ccccc1)c1ccccc1,unique_smiles_B3DB_no_shared
COC(=O)c1cncn1C(C)c1ccccc1,unique_smiles_B3DB_no_shared
CC(=O)Nc1ccccc1,unique_smiles_B3DB_no_shared
COc1cc(C#N)cc(-c2c[nH]c3ncnc(N(C)C)c23)c1,unique_smiles_CHEMBL_no_shared
Cc1[nH]nc2cc(C3CC3)nc(OC3CCCCC3)c12,unique_smiles_CHEMBL_no_shared
CC1CC2C3CC(F)C4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)COC(=O)C(C)(C)C,unique_smiles_B3DB_no_shared
C=C(C)C(=O)C(=CC(=O)O)OC,unique_smiles_B3DB_no_shared
CCNc1nc(Nc2cc(C#N)nn2C)ncc1C(F)(F)F,unique_smiles_CHEMBL_no_shared
N#Cc1ccc2c(c1)N(CCCN1CCC(O)CC1)c1ccccc1S2,unique_smiles_B3DB_no_shared
Cc1cccc(C)c1NC(=O)c1ccc(N)cc1,unique_smiles_B3DB_no_shared
Cc1n[nH]c(C#N)c1C(=O)Nc1ccc2[nH]nc(-c3ccoc3)c2c1,unique_smiles_CHEMBL_no_shared
CNC(C)C1CCC(N)C(OC2C(N)CC(N)C(OC3OCC(C)(O)C(NC)C3O)C2O)O1,unique_smiles_B3DB_no_shared
CC1CC2C3CC(F)C4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)CCl,unique_smiles_B3DB_no_shared
C=CCC1(C2C=CCCC2)C(=O)NC(=S)NC1=O,unique_smiles_B3DB_no_shared
CCCC1CC(C(=O)NC(C(C)Cl)C2OC(SC)C(OP(=O)(O)O)C(O)C2O)N(C)C1,unique_smiles_B3DB_no_shared
CNC(C[N+](=O)[O-])NCCSCc1ccc(CN(C)C)o1,unique_smiles_B3DB_no_shared
CN1CCC2(C)c3cc(OC(=O)N4CCc5ccccc5C4)ccc3N(C)C12,unique_smiles_B3DB_no_shared
CN(C)C1C(O)=C(C(=O)NCN2CCCC(C(=O)O)C2)C(=O)C2(O)C(O)=C3C(=O)c4c(O)cccc4C(C)(O)C3CC12,unique_smiles_B3DB_no_shared
O=C1NC(c2ccccn2)Sc2ccccc21,unique_smiles_CHEMBL_no_shared
CC1(C)SC2C(NC(=O)Cc3ccccc3)C(=O)N2C1C(=O)O,unique_smiles_B3DB_no_shared
CN(C)c1ccc(-c2ccc3c(N)c(C(N)=O)nnc3c2)cc1,unique_smiles_CHEMBL_no_shared
OC(c1ccccc1)(c1ccccc1)C1CCNCC1,unique_smiles_B3DB_no_shared
CC(C)n1cc(-c2cc(-c3ccc(CN4CCOCC4)cc3)cnc2N)nn1,unique_smiles_CHEMBL_no_shared
CC1(Oc2ccc3[nH]nc(-c4cc(N5CCN(CCO)CC5)ncn4)c3c2)CC1,unique_smiles_CHEMBL_no_shared
CON=C(C(=O)NC1C(=O)N2C(C(=O)O)=C(Cn3nnc(C)n3)CSC12)c1csc(N)n1,unique_smiles_B3DB_no_shared
CC(C)CN(CC(O)C(Cc1ccccc1)NC(=O)OC1CCOC1)S(=O)(=O)c1ccc(N)cc1,unique_smiles_B3DB_no_shared
FC(F)(F)CCl,unique_smiles_B3DB_no_shared
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(C)=O)CC3OC1CC(N)C(O)C(C)O1,unique_smiles_B3DB_no_shared
CC1CN(c2cc(-c3n[nH]c4cc(F)c(OC5(C)CC5)cc34)ncn2)CC(C)O1,unique_smiles_CHEMBL_no_shared
