merged_index,smiles,original_index,source_dataset
8484,CC[C@@]1(C)CC(=O)NC1=O,3174,unique_smiles_B3DB_no_shared
8485,CC[C@@]1(C)OC(=O)N(C)C1=O,3175,unique_smiles_B3DB_no_shared
8486,CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3c(CN(C)C)c(O)ccc3nc2-1,3176,unique_smiles_B3DB_no_shared
8487,CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3ccccc3nc2-1,3177,unique_smiles_B3DB_no_shared
8488,CC[C@@]1(O)CCN2CCc3ccc(C)cc3[C@H]2C1,3178,unique_smiles_B3DB_no_shared
8489,CC[C@@]1(O)C[C@@H](O[C@H]2C[C@@H](N(C)C)[C@@H](O[C@H]3C[C@H](O)[C@@H](O[C@H]4CCC(=O)[C@H](C)O4)[C@H](C)O3)[C@H](C)O2)c2c(cc3c(c2O)C(=O)c2c(O)cccc2C3=O)[C@H]1C(=O)OC,3179,unique_smiles_B3DB_no_shared
8490,CC[C@@]1(O)C[C@@H](O[C@H]2C[C@@H](N(C)C)[C@@H](O[C@H]3C[C@H]4O[C@H]5CC(=O)[C@H](C)O[C@H]5O[C@H]4[C@H](C)O3)[C@H](C)O2)c2c(O)c3c(c(O)c2[C@H]1O[C@H]1C[C@@H](N(C)C)[C@H](O)[C@H](C)O1)C(=O)c1cccc(O)c1C3=O,3180,unique_smiles_B3DB_no_shared
8491,CC[C@@]1(O)C[C@@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C(=O)OC)(c3cc4c(cc3OC)N(C)[C@@H]3[C@@](O)(C(N)=O)[C@H](O)[C@]5(CC)C=CCN6CC[C@@]43[C@H]65)C2)C1,3181,unique_smiles_B3DB_no_shared
8492,CC[C@@]1(O)C[C@@H]2CN(CCc3c([nH]c4ccccc34)[C@](C(=O)OC)(c3cc4c(cc3OC)N(C)C3[C@]45CCN4CC=C[C@](CC)(C45)[C@@H](OC(C)=O)[C@]3(O)C(=O)OC)C2)C1,3182,unique_smiles_B3DB_no_shared
8493,CC[C@@]1(O)C[C@H](OC2CC(N(C)C)C(OC3CC(O)C(OC4CCC(=O)C(C)O4)C(C)O3)C(C)O2)c2c(cc3c(c2O)C(=O)c2c(O)cccc2C3=O)[C@H]1C(=O)OC,3183,unique_smiles_B3DB_no_shared
8494,CC[C@@]1(O)C[C@H](O[C@@H]2C[C@H](N(C)C)[C@@H](O[C@@H]3C[C@H](O)[C@H](O[C@@H]4CCC(=O)[C@H](C)O4)[C@H](C)O3)[C@@H](C)O2)c2c(cc3c(c2O)C(=O)c2c(O)cccc2C3=O)[C@H]1C(=O)OC,3184,unique_smiles_B3DB_no_shared
8495,CC[C@@]1(O)C[C@H](O[C@H]2C[C@H](N(C)C)[C@H](O[C@H]3C[C@@H]4O[C@H]5CC(=O)[C@H](C)O[C@H]5O[C@@H]4[C@H](C)O3)[C@H](C)O2)c2c(O)c3c(c(O)c2[C@H]1O[C@H]1C[C@H](N(C)C)[C@H](O)[C@H](C)O1)C(=O)c1cccc(O)c1C3=O,3185,unique_smiles_B3DB_no_shared
8496,CC[C@@]1(O)C[C@H](O[C@H]2C[C@H](N(C)C)[C@H](O[C@H]3C[C@H](O)[C@H](O[C@H]4CCC(=O)[C@H](C)O4)[C@H](C)O3)[C@H](C)O2)c2c(cc3c(c2O)C(=O)c2c(O)cccc2C3=O)[C@H]1C(=O)OC,3186,unique_smiles_B3DB_no_shared
8497,CC[C@@]1(O)C[C@H](O[C@H]2C[C@H](N3CCOCC3)[C@H](O)[C@H](C)O2)c2c(O)c3c(c(O)c2[C@H]1O)C(=O)c1cccc(O)c1C3=O,3187,unique_smiles_B3DB_no_shared
8498,CC[C@@]1(O)C[C@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C(=O)OC)(c3cc4c(cc3OC)N(C)[C@H]3[C@@](O)(C(=O)OC)[C@@H](OC(C)=O)[C@@]5(CC)C=CCN6CC[C@@]43[C@H]65)C2)C1,3188,unique_smiles_B3DB_no_shared
8499,CC[C@@]1(O)C[C@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C(=O)OC)(c3cc4c(cc3OC)N(C)[C@H]3[C@@](O)(C(N)=O)[C@H](O)[C@@]5(CC)C=CCN6CC[C@@]43[C@H]65)C2)C1,3189,unique_smiles_B3DB_no_shared
8500,CC[C@@]1(O)C[C@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C(=O)OC)(c3cc4c(cc3OC)N(C=O)[C@H]3[C@@](O)(C(=O)OC)[C@@H](OC(C)=O)[C@@]5(CC)C=CCN6CC[C@@]43[C@H]65)C2)C1,3190,unique_smiles_B3DB_no_shared
8501,CC[C@@]1(O)C[C@H]2CN(CCc3c([nH]c4ccccc34)[C@](C(=O)OC)(c3cc4c(cc3OC)N(C)[C@H]3[C@](O)(C(=O)OC)[C@@H](OC(C)=O)[C@@]5(CC)C=CCN6CC[C@]43[C@H]65)C2)C1,3191,unique_smiles_B3DB_no_shared
8502,CC[C@@]1(O)C[C@H]2CN(CCc3c([nH]c4ccccc34)[C@](C(=O)OC)(c3cc4c(cc3OC)N(C=O)[C@H]3[C@](O)(C(=O)OC)[C@@H](OC(C)=O)[C@@]5(CC)C=CCN6CC[C@]43[C@H]65)C2)C1,3192,unique_smiles_B3DB_no_shared
8503,CC[C@@]1(c2ccc(N)cc2)CCC(=O)NC1=O,3193,unique_smiles_B3DB_no_shared
8504,CC[C@@]1(c2ccccc2)C(=O)NC(=O)N(C(=O)c2ccccc2)C1=O,3194,unique_smiles_B3DB_no_shared
8505,CC[C@@]1(c2ccccc2)C(=O)NC(=O)N(C)C1=O,3195,unique_smiles_B3DB_no_shared
8506,CC[C@@]1(c2ccccc2)C(=O)NC(=O)N1C,3196,unique_smiles_B3DB_no_shared
8507,CC[C@@]1(c2ccccc2)CCC(=O)NC1=O,3197,unique_smiles_B3DB_no_shared
8508,CC[C@@]1(c2ccccc2)NC(=O)N(C)C1=O,3198,unique_smiles_B3DB_no_shared
8509,CC[C@@]1(c2ccccc2)NCC(=O)NC1=O,3199,unique_smiles_B3DB_no_shared
8510,CC[C@@]12CCN(CC3(O)CC3)[C@@H](Cc3ccc(O)cc31)C2(C)C,3200,unique_smiles_B3DB_no_shared
8511,CC[C@@]12CCN(CC3CC3)[C@@H](Cc3ccc(O)cc31)C2(C)C,3201,unique_smiles_B3DB_no_shared
8512,CC[C@@]12CCN(CC3CC3)[C@H](Cc3ccc(O)cc31)C2(C)C,3202,unique_smiles_B3DB_no_shared
8513,CC[C@@]12CCN(CC3CCC3)[C@@H](Cc3ccc(O)cc31)C2(C)C,3203,unique_smiles_B3DB_no_shared
8514,CC[C@@]12CCN(CC3CCC3)[C@H](Cc3ccc(O)cc31)C2(C)C,3204,unique_smiles_B3DB_no_shared
8515,CC[C@H](C(=O)NC(C)C)N(Cc1ccccc1Cl)C(=O)CN(c1ccc(F)c(Cl)c1)S(C)(=O)=O,3205,unique_smiles_B3DB_no_shared
8516,CC[C@H](C(=O)NC(N)=O)c1ccccc1,3206,unique_smiles_B3DB_no_shared
8517,CC[C@H](C(=O)N[C@@H](C)c1ccc(C)c(C)c1)N(c1cc(C)ccc1C)S(C)(=O)=O,3207,unique_smiles_B3DB_no_shared
8518,CC[C@H](C(=O)OCCN1CCO[C@@H](c2ccccc2)[C@@H]1C)c1ccccc1,3208,unique_smiles_B3DB_no_shared
8519,CC[C@H](C(N)=O)N1CCCC1=O,3209,unique_smiles_B3DB_no_shared
8520,CC[C@H](C(N)=O)[C@@H](C)CC,3210,unique_smiles_B3DB_no_shared
8521,CC[C@H](C)C(=O)O[C@H]1CCC=C2C=C[C@H](C)[C@@H](CC[C@H]3C[C@H](O)CC(=O)O3)[C@H]21,3211,unique_smiles_B3DB_no_shared
8522,CC[C@H](C)C(=O)O[C@H]1CCC=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21,3212,unique_smiles_B3DB_no_shared
8523,CC[C@H](C)C(=O)O[C@H]1CCC=C2C=C[C@H](C)[C@H](CC[C@H]3C[C@H](O)CC(=O)O3)[C@@H]21,3213,unique_smiles_B3DB_no_shared
8524,CC[C@H](C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21,3214,unique_smiles_B3DB_no_shared
8525,CC[C@H](C)C(=O)O[C@H]1C[C@@H](O)C=C2C=C[C@H](C)[C@H](CC[C@@H](O)C[C@@H](O)CC(=O)O)[C@H]21,3215,unique_smiles_B3DB_no_shared
8526,CC[C@H](C)C(=O)O[C@H]1C[C@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21,3216,unique_smiles_B3DB_no_shared
8527,CC[C@H](C)C(=O)O[C@H]1C[C@H](O)C=C2C=C[C@H](C)[C@H](CC[C@H](O)C[C@H](O)CC(=O)O)[C@@H]21,3217,unique_smiles_B3DB_no_shared
8528,CC[C@H](C)C(C)(COC(N)=O)COC(=O)NC(C)C,3218,unique_smiles_B3DB_no_shared
8529,CC[C@H](C)C(C)(COC(N)=O)COC(N)=O,3219,unique_smiles_B3DB_no_shared
8530,CC[C@H](C)C1(CC)C(=O)NC(=O)NC1=O,3220,unique_smiles_B3DB_no_shared
8531,CC[C@H](C)N(C)C(=O)c1cc2ccccc2c(-c2ccccc2Cl)n1,3221,unique_smiles_B3DB_no_shared
8532,CC[C@H](C)N1CCN(c2ccc(I)cc2)CC1,3222,unique_smiles_B3DB_no_shared
8533,CC[C@H](C)Nc1ccc(I)c(N[C@@H](C)CC)c1,3223,unique_smiles_B3DB_no_shared
8534,CC[C@H](C)[C@@H](CC)C(=O)NC(N)=O,3224,unique_smiles_B3DB_no_shared
8535,CC[C@H](C)[C@@H](CC)C(N)=O,3225,unique_smiles_B3DB_no_shared
8536,CC[C@H](C)[C@@H]1NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@@H](N)CSSC[C@@H](C(=O)N2CCC[C@H]2C(=O)N[C@@H](CC(C)C)C(=O)NCC(N)=O)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CCC(N)=O)NC1=O,3226,unique_smiles_B3DB_no_shared
8537,CC[C@H](C)[C@@](C)(COC(N)=O)COC(=O)NC(C)C,3227,unique_smiles_B3DB_no_shared
8538,CC[C@H](C)[C@H]1O[C@@]2(CC[C@H]1C)C[C@@H]1C[C@@H](CC=C(C)[C@@H](O[C@H]3C[C@H](OC)[C@@H](O[C@H]4C[C@H](OC)[C@H](O)[C@H](C)O4)[C@H](C)O3)[C@H](C)C=CC=C3COC4[C@H](O)C(C)=C[C@@H](C(=O)O1)[C@]34O)O2,3228,unique_smiles_B3DB_no_shared
8539,CC[C@H](C)n1ncn(-c2ccc(N3CCN(c4ccc(OC[C@@H]5CO[C@@](Cn6cncn6)(c6ccc(Cl)cc6Cl)O5)cc4)CC3)cc2)c1=O,3229,unique_smiles_B3DB_no_shared
8540,CC[C@H](C)n1ncn(-c2ccc(N3CCN(c4ccc(OC[C@H]5COC(Cn6cncn6)(c6ccc(Cl)cc6Cl)O5)cc4)CC3)cc2)c1=O,3230,unique_smiles_B3DB_no_shared
8541,CC[C@H](C)n1ncn(-c2ccc(N3CCN(c4ccc(OC[C@H]5CO[C@](Cn6cncn6)(c6ccc(Cl)cc6Cl)O5)cc4)CC3)cc2)c1=O,3231,unique_smiles_B3DB_no_shared
8542,CC[C@H](CO)NC(=O)[C@H]1C=C2c3cccc4[nH]cc(c34)C[C@@H]2N(C)C1,3232,unique_smiles_B3DB_no_shared
8543,CC[C@H](CO)NC(=O)[C@H]1C=C2c3cccc4c3c(cn4C)C[C@@H]2N(C)C1,3233,unique_smiles_B3DB_no_shared
8544,CC[C@H](CO)NCCN[C@@H](CC)CO,3234,unique_smiles_B3DB_no_shared
8545,CC[C@H](CO)NCCN[C@H](CC)CO,3235,unique_smiles_B3DB_no_shared
8546,CC[C@H](N)Cc1c[nH]c2ccccc12,3236,unique_smiles_B3DB_no_shared
8547,CC[C@H](NC(=O)CCSc1ccccc1)c1ccc(C)c(C)c1,3237,unique_smiles_B3DB_no_shared
8548,CC[C@H](NC(=O)CSCc1ccc(OC)cc1)c1ccc(C)c(C)c1,3238,unique_smiles_B3DB_no_shared
8549,CC[C@H](NC(=O)[C@@H](C)SCc1ccccc1)c1ccc(OC)c(OC)c1,3239,unique_smiles_B3DB_no_shared
8550,CC[C@H](NC(=O)[C@@H](C)SCc1ccccc1)c1ccc(S(C)(=O)=O)cc1,3240,unique_smiles_B3DB_no_shared
8551,CC[C@H](NC(=O)[C@@H](C)Sc1ccccc1)c1ccc(C)cc1C,3241,unique_smiles_B3DB_no_shared
8552,CC[C@H](NC(=O)[C@@H]1CCCN1C(=O)[C@@H](Cc1ccccc1)NC(=O)[C@@H](N)CC(C)C)C(=O)N[C@@H](CCCN)C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](Cc1ccccc1)C(=O)N1CCC[C@@H]1C(=O)N[C@H](CC)C(=O)N[C@@H](C=O)CCCN,3242,unique_smiles_B3DB_no_shared
8553,CC[C@H](NC(=O)[C@@H]1CCCN1C(=O)[C@@H](Cc1ccccc1)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCCN)NC(=O)[C@H](CC)NC(=O)[C@@H]1CCCN1C(=O)[C@@H](Cc1ccccc1)NC(=O)[C@@H](N)CC(C)C)C(=O)N[C@H](C=O)CCCN,3243,unique_smiles_B3DB_no_shared
8554,CC[C@H](NC(=O)[C@H](C)Sc1ccc(C)cc1)c1ccc(S(C)(=O)=O)cc1,3244,unique_smiles_B3DB_no_shared
8555,CC[C@H](NC(=O)c1c(C)c(-c2ccccc2)nc2ccccc12)c1ccccc1,3245,unique_smiles_B3DB_no_shared
8556,CC[C@H](NC(=O)c1c(Cn2ccnc2)c(-c2ccccc2)nc2ccccc12)c1ccccc1,3246,unique_smiles_B3DB_no_shared
8557,CC[C@H](NC(=O)c1c(O)c(-c2ccccc2)nc2ccccc12)c1ccccc1,3247,unique_smiles_B3DB_no_shared
8558,CC[C@H](NC(=O)c1c(OCC(=O)O)c(-c2ccccc2)nc2ccccc12)c1ccccc1,3248,unique_smiles_B3DB_no_shared
8559,CC[C@H](NC(=O)c1c(OCCCC(=O)O)c(-c2ccccc2)nc2ccccc12)c1ccccc1,3249,unique_smiles_B3DB_no_shared
8560,CC[C@H](NC(=O)c1c(OCCCN(C)C)c(-c2ccccc2)nc2ccccc12)c1ccccc1,3250,unique_smiles_B3DB_no_shared
8561,CC[C@H](NC(=O)c1c(OCCNC(=O)Cc2ccccc2C(=O)O)c(-c2ccccc2)nc2ccccc12)c1ccccc1,3251,unique_smiles_B3DB_no_shared
8562,CC[C@H](NC(=O)c1c(OCCNC(=O)Cc2ccccn2)c(-c2ccccc2)nc2ccccc12)c1ccccc1,3252,unique_smiles_B3DB_no_shared
8563,CC[C@H](NC(=O)c1c(OCCNC(=O)[C@@H]2CCCN2)c(-c2ccccc2)nc2ccccc12)c1ccccc1,3253,unique_smiles_B3DB_no_shared
8564,CC[C@H](NC(=O)c1cc([N+](=O)[O-])ccc1Cl)c1ccc(C)cc1C,3254,unique_smiles_B3DB_no_shared
8565,CC[C@H](NC(=O)c1ccc(CSc2ccc(Cl)cc2)cc1)c1ccc(C)c(C)c1,3255,unique_smiles_B3DB_no_shared
8566,CC[C@H](NC(=O)c1ccc([N+](=O)[O-])c(C)c1)c1ccc(C)c(C)c1,3256,unique_smiles_B3DB_no_shared
8567,CC[C@H](O)C(C[C@@H](C)N(C)C)(c1ccccc1)c1ccccc1,3257,unique_smiles_B3DB_no_shared
8568,CC[C@H](O)C(C[C@H](C)N(C)C)(c1ccccc1)c1ccccc1,3258,unique_smiles_B3DB_no_shared
8569,CC[C@H](OC(C)=O)C(C[C@@H](C)N(C)C)(c1ccccc1)c1ccccc1,3259,unique_smiles_B3DB_no_shared
8570,CC[C@H](OC(C)=O)C(C[C@H](C)N(C)C)(c1ccccc1)c1ccccc1,3260,unique_smiles_B3DB_no_shared
8571,CC[C@H](OC(N)=O)C1CCCCC1,3261,unique_smiles_B3DB_no_shared
8572,CC[C@H](Oc1ccccc1)C(=O)NC1C(=O)N2[C@@H](C(=O)O)C(C)(C)S[C@@H]12,3262,unique_smiles_B3DB_no_shared
8573,CC[C@H](c1ccccc1)c1c(O)c2ccccc2oc1=O,3263,unique_smiles_B3DB_no_shared
8574,CC[C@H]1C(=O)NC(=O)[C@@]1(C)c1ccccc1,3264,unique_smiles_B3DB_no_shared
8575,CC[C@H]1C(C)=NN=C(c2ccc(OC)c(OC)c2)c2cc(OC)c(OC)cc21,3265,unique_smiles_B3DB_no_shared
8576,CC[C@H]1CC(=O)C2Oc3c(OC)ccc4c3C23CCN(CC2CC2)C(C4)[C@@H]13,3266,unique_smiles_B3DB_no_shared
8577,CC[C@H]1CC(=O)[C@@H]2Oc3c(OC)ccc4c3[C@@]23CCN(CC2CC2)C(C4)[C@H]13,3267,unique_smiles_B3DB_no_shared
8578,CC[C@H]1CC(=O)[C@@H]2Oc3c(OC)ccc4c3[C@@]23CCN(CC2CC2)[C@H](C4)[C@H]13,3268,unique_smiles_B3DB_no_shared
8579,CC[C@H]1CC(=O)[C@H]2Oc3c(OC)ccc4c3[C@@]23CCN(CC2CC2)[C@H](C4)[C@H]13,3269,unique_smiles_B3DB_no_shared
8580,CC[C@H]1CCCCN1CC(=O)N(C)Cc1cnccn1,3270,unique_smiles_B3DB_no_shared
8581,CC[C@H]1CN2CCc3cc(OC)c(OC)cc3[C@@H]2C[C@@H]1C[C@@H]1NCCc2cc(OC)c(OC)cc21,3271,unique_smiles_B3DB_no_shared
8582,CC[C@H]1CN2CCc3cc(OC)c(OC)cc3[C@@H]2C[C@@H]1C[C@H]1NCCc2cc(OC)c(OC)cc21,3272,unique_smiles_B3DB_no_shared
8583,CC[C@H]1CN2CCc3cc(OC)c(OC)cc3[C@H]2C[C@H]1C[C@H]1NCCc2cc(OC)c(OC)cc21,3273,unique_smiles_B3DB_no_shared
8584,CC[C@H]1NC(=O)[C@@H](NC(=O)c2ncccc2O)[C@H](C)OC(=O)[C@H](c2ccccc2)NC(=O)[C@H]2CC(=O)CCN2C(=O)[C@@H](Cc2ccc(N(C)C)cc2)N(C)C(=O)[C@H]2CCCN2C1=O,3274,unique_smiles_B3DB_no_shared
8585,CC[C@H]1NC(=O)[C@@H](NC(=O)c2ncccc2O)[C@H](C)OC(=O)[C@H](c2ccccc2)NC(=O)[C@H]2CC(=O)CCN2C(=O)[C@@H](Cc2ccccc2)N(C)C(=O)[C@H]2CCCN2C1=O,3275,unique_smiles_B3DB_no_shared
8586,CC[C@H]1NC(=O)[C@H](NC(=O)c2ncccc2O)[C@@H](C)OC(=O)[C@H](c2ccccc2)NC(=O)[C@@H]2CC(=O)CCN2C(=O)[C@@H](Cc2ccc(N(C)C)cc2)N(C)C(=O)[C@@H]2CCCN2C1=O,3276,unique_smiles_B3DB_no_shared
8587,CC[C@H]1NC(=O)[C@H]2CCCN2C(=O)[C@@H](Cc2ccccc2)NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](CCCN)NC(=O)[C@H](C(C)C)NC(=O)[C@H]2CCCN2C(=O)[C@@H](Cc2ccccc2)NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](CCCN)NC1=O,3277,unique_smiles_B3DB_no_shared
8588,CC[C@H]1OC(=O)[C@@H](C)[C@H](O[C@@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@@H](C)[C@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)CN(C)[C@H](C)C(O)[C@@]1(C)O,3278,unique_smiles_B3DB_no_shared
8589,CC[C@H]1OC(=O)[C@@H](C)[C@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@@H](C)O2)[C@@H](C)[C@@H](O[C@H]2O[C@@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)CN(C)[C@H](C)[C@@H](O)[C@@]1(C)O,3279,unique_smiles_B3DB_no_shared
8590,CC[C@H]1OC(=O)[C@@H](C)[C@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@@H](C)[C@H](O[C@H]2O[C@@H](C)C[C@@H](N(C)C)[C@@H]2O)[C@@](C)(O)C[C@H](C)/C(=N/OCOCCOC)[C@H](C)[C@@H](O)[C@@]1(C)O,3280,unique_smiles_B3DB_no_shared
8591,CC[C@H]1OC(=O)[C@@H](C)[C@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@@H](C)[C@H](O[C@H]2O[C@@H](C)C[C@@H](N(C)C)[C@@H]2O)[C@@](C)(O)C[C@H](C)C(=O)[C@H](C)[C@@H](O)[C@@]1(C)O,3281,unique_smiles_B3DB_no_shared
8592,CC[C@H]1OC(=O)[C@@H](C)[C@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@@H](C)[C@H](O[C@H]2O[C@H](C)C[C@H](N(C)C)[C@@H]2O)[C@](C)(OC)C[C@H](C)C(=O)[C@H](C)[C@@H](O)[C@@]1(C)O,3282,unique_smiles_B3DB_no_shared
8593,CC[C@H]1OC(=O)[C@H](C)C(=O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(OC)C[C@@H](C)C(=O)[C@H](C)[C@H]2N(CCCCn3cnc(-c4cccnc4)c3)C(=O)O[C@]12C,3283,unique_smiles_B3DB_no_shared
8594,CC[C@H]1OC(=O)[C@H](C)[C@@H](OC2CC(C)(OC)C(O)C(C)O2)C(C)[C@@H](OC2OC(C)CC(N(C)C)C2O)[C@](C)(O)C[C@@H](C)/C(=N/OC)[C@H](C)[C@@H](O)[C@]1(C)O,3284,unique_smiles_B3DB_no_shared
8595,CC[C@H]1OC(=O)[C@H](C)[C@@H](OC2CC(C)(OC)C(O)C(C)O2)C(C)[C@@H](OC2OC(C)CC(N(C)C)C2O)[C@](C)(O)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@H]1C,3285,unique_smiles_B3DB_no_shared
8596,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)C(C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)CN(C)[C@H](C)[C@@H](O)[C@]1(C)O,3286,unique_smiles_B3DB_no_shared
8597,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)/C(=N/OC)[C@H](C)[C@@H](O)[C@]1(C)O,3287,unique_smiles_B3DB_no_shared
8598,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)/C(=N/OCOCCOC)[C@H](C)[C@@H](O)[C@]1(C)O,3288,unique_smiles_B3DB_no_shared
8599,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)/C(=N\OCOCCOC)[C@H](C)[C@@H](O)[C@]1(C)O,3289,unique_smiles_B3DB_no_shared
8600,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@H]1C,3290,unique_smiles_B3DB_no_shared
8601,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O,3291,unique_smiles_B3DB_no_shared
8602,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)CN(C)[C@H](C)[C@@H](O)[C@]1(C)O,3292,unique_smiles_B3DB_no_shared
8603,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)[C@@H]2N[C@@H](COCCOC)O[C@H]([C@H]2C)[C@]1(C)O,3293,unique_smiles_B3DB_no_shared
8604,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@](C)(F)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O,3294,unique_smiles_B3DB_no_shared
8605,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(OC)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O,3295,unique_smiles_B3DB_no_shared
8606,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@H]2O[C@@H](C)C[C@@H](N(C)C)[C@@H]2O)[C@](C)(O)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O,3296,unique_smiles_B3DB_no_shared
8607,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@H]2O[C@H](C)C[C@@H](N(C)C)[C@@H]2O)[C@@](C)(O)C[C@@](C)(F)C(=O)[C@H](C)[C@H](O)[C@@]1(C)O,3297,unique_smiles_B3DB_no_shared
8608,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@H]2O[C@H](C)C[C@@H](N(C)C)[C@@H]2O)[C@@](C)(O)C[C@H](C)C(=NOC)[C@H](C)[C@H](O)[C@@]1(C)O,3298,unique_smiles_B3DB_no_shared
8609,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@H]2O[C@H](C)C[C@@H](N(C)C)[C@@H]2O)[C@@](C)(O)C[C@H](C)C(=NOCOCCOC)[C@H](C)[C@H](O)[C@@]1(C)O,3299,unique_smiles_B3DB_no_shared
